id	effectiveTime	active	moduleId	definitionStatusId
116762002	20080731	1	900000000000207008	900000000000073002
116859006	20020731	1	900000000000207008	900000000000073002
11705000	20020131	1	900000000000207008	900000000000074008
1171000119108	20130731	1	900000000000207008	900000000000073002
1172006	20020131	1	900000000000207008	900000000000074008
117590005	20020131	1	900000000000207008	900000000000074008
117681000119102	20140131	1	900000000000207008	900000000000073002
117725006	20020131	1	900000000000207008	900000000000074008
11778002	20030731	0	900000000000207008	900000000000074008
117871000119101	20140131	1	900000000000207008	900000000000073002
117881000119103	20140131	1	900000000000207008	900000000000073002
117891000119100	20130731	1	900000000000207008	900000000000074008
11791001	20020131	1	900000000000207008	900000000000073002
11793003	20020131	1	900000000000207008	900000000000074008
11802008	20040131	0	900000000000207008	900000000000074008
11810009	20050131	1	900000000000207008	900000000000073002
118155006	20020131	1	900000000000207008	900000000000073002
11816003	20020131	1	900000000000207008	900000000000074008
118168003	20110131	1	900000000000012004	900000000000074008
118169006	20110131	1	900000000000012004	900000000000074008
118170007	20110131	1	900000000000012004	900000000000074008
118171006	20110131	1	900000000000012004	900000000000074008
118172004	20110131	1	900000000000012004	900000000000074008
118173009	20110131	1	900000000000012004	900000000000074008
118185001	20020131	1	900000000000207008	900000000000074008
118188004	20020131	1	900000000000207008	900000000000074008
118213005	20020131	1	900000000000207008	900000000000074008
118218001	20020131	1	900000000000207008	900000000000074008
118222006	20020131	1	900000000000207008	900000000000074008
118223001	20020131	1	900000000000207008	900000000000074008
118225008	20050131	0	900000000000207008	900000000000074008
118227000	20090731	1	900000000000207008	900000000000074008
118228005	20020131	1	900000000000207008	900000000000074008
118230007	20040731	1	900000000000207008	900000000000073002
118231006	20020131	1	900000000000207008	900000000000074008
118234003	20040131	1	900000000000207008	900000000000073002
118235002	20050131	1	900000000000207008	900000000000073002
118236001	20040731	1	900000000000207008	900000000000073002
118237005	20040731	1	900000000000207008	900000000000073002
118238000	20030731	1	900000000000207008	900000000000073002
118240005	20060131	1	900000000000207008	900000000000073002
118245000	20060131	1	900000000000207008	900000000000073002
118250006	20020131	1	900000000000207008	900000000000074008
118253008	20020131	1	900000000000207008	900000000000074008
118254002	20040131	1	900000000000207008	900000000000073002
118285006	20020131	1	900000000000207008	900000000000074008
118286007	20020131	1	900000000000207008	900000000000074008
118292001	20020131	1	900000000000207008	900000000000073002
