id	effectiveTime	active	moduleId	definitionStatusId
127331007	20020131	1	900000000000207008	900000000000073002
127341005	20020131	1	900000000000207008	900000000000073002
127344002	20020131	1	900000000000207008	900000000000073002
127346000	20020131	1	900000000000207008	900000000000074008
12738006	20020131	1	900000000000207008	900000000000074008
127411000119102	20130901	1	731000124108	900000000000073002
12745006	20020131	1	900000000000207008	900000000000073002
127456000	20030731	1	900000000000207008	900000000000073002
127465007	20050131	1	900000000000207008	900000000000073002
127471001	20040731	1	900000000000207008	900000000000073002
127489000	20110131	1	900000000000012004	900000000000074008
127535004	20020131	1	900000000000207008	900000000000074008
127560004	20020131	1	900000000000207008	900000000000074008
127561000	20020131	1	900000000000207008	900000000000074008
127562007	20020131	1	900000000000207008	900000000000074008
127575007	20020131	1	900000000000207008	900000000000074008
127579001	20020131	1	900000000000207008	900000000000074008
127611000119100	20130301	1	731000124108	900000000000073002
127631000119105	20130901	1	731000124108	900000000000073002
127777001	20020131	1	900000000000207008	900000000000074008
127785005	20020131	1	900000000000207008	900000000000074008
127786006	20080731	1	900000000000207008	900000000000073002
127789004	20020131	1	900000000000207008	900000000000074008
127856007	20020131	1	900000000000207008	900000000000074008
127862002	20020131	1	900000000000207008	900000000000074008
127868003	20020131	1	900000000000207008	900000000000074008
127882003	20020131	1	900000000000207008	900000000000074008
127903009	20020131	1	900000000000207008	900000000000074008
127945006	20020131	1	900000000000207008	900000000000074008
127949000	20020131	1	900000000000207008	900000000000074008
127951001	20020131	1	900000000000207008	900000000000074008
127954009	20020131	1	900000000000207008	900000000000074008
127955005	20020131	1	900000000000207008	900000000000074008
127960009	20020131	1	900000000000207008	900000000000074008
128043004	20030131	1	900000000000207008	900000000000073002
128046007	20020131	1	900000000000207008	900000000000073002
128048008	20020131	1	900000000000207008	900000000000073002
128049000	20020731	1	900000000000207008	900000000000073002
128050000	20020731	1	900000000000207008	900000000000073002
128052008	20020131	1	900000000000207008	900000000000073002
128053003	20020131	1	900000000000207008	900000000000073002
128054009	20020131	1	900000000000207008	900000000000073002
128069005	20020131	1	900000000000207008	900000000000073002
128070006	20020731	1	900000000000207008	900000000000073002
128073008	20020131	1	900000000000207008	900000000000073002
1281000119104	20130301	0	731000124108	900000000000074008
