id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
475791000124121	20120901	1	731000124108	431791000124105	417338002	0	116680003	900000000000010007	900000000000451002
475801000124122	20120901	1	731000124108	431801000124106	15498001	0	116680003	900000000000010007	900000000000451002
475811000124120	20120901	1	731000124108	431801000124106	53788007	0	116680003	900000000000010007	900000000000451002
475821000124128	20130301	0	731000124108	1111000119100	239107007	0	116680003	900000000000010007	900000000000451002
475851000124121	20130301	0	731000124108	1111000119100	255399007	0	246454002	900000000000010007	900000000000451002
475861000124123	20130301	0	731000124108	431811000124109	62944002	0	116680003	900000000000010007	900000000000451002
475871000124127	20130301	0	731000124108	431821000124101	62944002	0	116680003	900000000000010007	900000000000451002
475881000124129	20130301	0	731000124108	431831000124103	62944002	0	116680003	900000000000010007	900000000000451002
475891000124126	20130301	0	731000124108	431841000124108	62944002	0	116680003	900000000000010007	900000000000451002
475901000124127	20130301	0	731000124108	431851000124105	62944002	0	116680003	900000000000010007	900000000000451002
475911000124129	20130301	0	731000124108	431861000124107	62944002	0	116680003	900000000000010007	900000000000451002
475921000124121	20130301	0	731000124108	431871000124100	62944002	0	116680003	900000000000010007	900000000000451002
475931000124124	20130301	0	731000124108	431881000124102	62944002	0	116680003	900000000000010007	900000000000451002
475941000124125	20130301	0	731000124108	431891000124104	62944002	0	116680003	900000000000010007	900000000000451002
475951000124128	20120901	1	731000124108	431901000124100	416209007	0	116680003	900000000000010007	900000000000451002
475961000124126	20120901	1	731000124108	431901000124100	441862004	0	370135005	900000000000010007	900000000000451002
475971000124122	20120901	1	731000124108	431911000124102	93845000	0	116680003	900000000000010007	900000000000451002
475981000124120	20120901	1	731000124108	431911000124102	91397008	1	363698007	900000000000010007	900000000000451002
475991000124123	20120901	1	731000124108	431911000124102	661005	1	363698007	900000000000010007	900000000000451002
476001000124124	20120901	1	731000124108	431911000124102	21708004	1	116676008	900000000000010007	900000000000451002
476011000124122	20120901	1	731000124108	431921000124105	92132009	0	116680003	900000000000010007	900000000000451002
476021000124125	20120901	1	731000124108	431921000124105	3898006	1	116676008	900000000000010007	900000000000451002
476031000124127	20120901	1	731000124108	431921000124105	35054001	1	363698007	900000000000010007	900000000000451002
476041000124121	20120901	1	731000124108	431931000124108	416605008	0	116680003	900000000000010007	900000000000451002
476051000124123	20120901	1	731000124108	431931000124108	235919008	0	42752001	900000000000010007	900000000000451002
476101000124123	20120901	1	731000124108	431941000124103	76618002	0	116680003	900000000000010007	900000000000451002
476111000124121	20120901	1	731000124108	431941000124103	54690008	0	370135005	900000000000010007	900000000000451002
476131000124126	20140901	0	731000124108	431951000124101	54690008	0	370135005	900000000000010007	900000000000451002
476141000124120	20120901	1	731000124108	431951000124101	41969006	0	116680003	900000000000010007	900000000000451002
476151000124122	20120901	1	731000124108	431961000124104	230388003	0	116680003	900000000000010007	900000000000451002
476161000124124	20120901	1	731000124108	431971000124106	230388003	0	116680003	900000000000010007	900000000000451002
476171000124128	20120901	1	731000124108	431981000124109	95576001	0	116680003	900000000000010007	900000000000451002
4761806025	20140131	1	900000000000207008	60911000119109	410604004	1	408732007	900000000000010007	900000000000451002
4761807023	20140131	1	900000000000207008	91411000119105	418475009	0	116680003	900000000000010007	900000000000451002
476181000124125	20120901	1	731000124108	431981000124109	255399007	0	246454002	900000000000010007	900000000000451002
4761885029	20140131	1	900000000000207008	363044007	363043001	0	363698007	900000000000010007	900000000000451002
476191000124127	20120901	1	731000124108	431991000124107	7033004	0	116680003	900000000000010007	900000000000451002
4761928029	20140131	1	900000000000207008	60911000119109	429074009	0	116680003	900000000000010007	900000000000451002
4761946024	20140131	1	900000000000207008	59391000119102	161625008	0	116680003	900000000000010007	900000000000451002
4761952020	20140131	1	900000000000207008	91411000119105	193462001	0	116680003	900000000000010007	900000000000451002
4761965027	20140131	1	900000000000207008	59391000119102	410513005	1	408731000	900000000000010007	900000000000451002
4762005025	20140131	1	900000000000207008	91471000119102	77692006	0	116680003	900000000000010007	900000000000451002
476201000124129	20120901	1	731000124108	432001000124109	29753000	0	116680003	900000000000010007	900000000000451002
4762022028	20140131	1	900000000000207008	59391000119102	85830006	1	363589002	900000000000010007	900000000000451002
4762032024	20140131	1	900000000000207008	60911000119109	410513005	1	408731000	900000000000010007	900000000000451002
4762044022	20140131	1	900000000000207008	91471000119102	418475009	0	116680003	900000000000010007	900000000000451002
4762065027	20140131	1	900000000000207008	59391000119102	410604004	1	408732007	900000000000010007	900000000000451002
476211000124126	20120901	1	731000124108	432001000124109	3658006	0	246454002	900000000000010007	900000000000451002
476221000124123	20120901	1	731000124108	432011000124107	432001000124109	0	116680003	900000000000010007	900000000000451002
476231000124121	20120901	1	731000124108	432021000124104	432001000124109	0	116680003	900000000000010007	900000000000451002
476241000124127	20120901	1	731000124108	432031000124101	28055006	0	116680003	900000000000010007	900000000000451002
476251000124125	20120901	1	731000124108	432031000124101	422513000	0	116680003	900000000000010007	900000000000451002
476261000124128	20120901	1	731000124108	432031000124101	3658006	0	246454002	900000000000010007	900000000000451002
476271000124124	20120901	1	731000124108	432041000124106	2055003	0	116680003	900000000000010007	900000000000451002
476331000124129	20120901	1	731000124108	432051000124108	429993008	0	116680003	900000000000010007	900000000000451002
476341000124123	20120901	1	731000124108	432051000124108	410515003	1	408729009	900000000000010007	900000000000451002
476351000124120	20120901	1	731000124108	432051000124108	371041009	1	246090004	900000000000010007	900000000000451002
476361000124122	20120901	1	731000124108	432051000124108	410604004	1	408732007	900000000000010007	900000000000451002
476371000124126	20120901	1	731000124108	432051000124108	410513005	1	408731000	900000000000010007	900000000000451002
476381000124128	20120901	1	731000124108	432061000124105	270900005	0	116680003	900000000000010007	900000000000451002
476391000124125	20120901	1	731000124108	432061000124105	262202000	0	363703001	900000000000010007	900000000000451002
476411000124125	20120901	1	731000124108	432071000124103	432061000124105	0	116680003	900000000000010007	900000000000451002
